chieff,p_iso_flat,p_ali_flat,p_iso_high,p_ali_high,p_iso_low,p_ali_low
0.218,1.031499999999999,0.8656999999999992,1.049699999999999,0.1146999999999999,0.8772999999999992,2.0780999999999983
0.219,1.031499999999999,0.8656999999999992,1.049699999999999,0.1146999999999999,0.8772999999999992,2.0780999999999983
0.22,1.0078999999999991,0.8904999999999992,1.0178999999999991,0.1193999999999999,0.8122999999999992,2.108299999999998
0.221,1.0078999999999991,0.8904999999999992,1.0178999999999991,0.1193999999999999,0.8122999999999992,2.108299999999998
0.222,1.0078999999999991,0.8904999999999992,1.0178999999999991,0.1193999999999999,0.8122999999999992,2.108299999999998
0.223,1.0078999999999991,0.8904999999999992,1.0178999999999991,0.1193999999999999,0.8122999999999992,2.108299999999998
0.224,1.0078999999999991,0.8904999999999992,1.0178999999999991,0.1193999999999999,0.8122999999999992,2.108299999999998
0.225,1.0078999999999991,0.8904999999999992,1.0178999999999991,0.1193999999999999,0.8122999999999992,2.108299999999998
0.226,1.0078999999999991,0.8904999999999992,1.0178999999999991,0.1193999999999999,0.8122999999999992,2.108299999999998
0.227,1.0078999999999991,0.8904999999999992,1.0178999999999991,0.1193999999999999,0.8122999999999992,2.108299999999998
0.228,1.0078999999999991,0.8904999999999992,1.0178999999999991,0.1193999999999999,0.8122999999999992,2.108299999999998
0.229,1.0078999999999991,0.8904999999999992,1.0178999999999991,0.1193999999999999,0.8122999999999992,2.108299999999998
0.23,0.9589000000000018,0.9436000000000018,0.9973000000000019,0.14000000000000026,0.7456000000000014,2.142900000000004
0.231,0.9589000000000018,0.9436000000000018,0.9973000000000019,0.14000000000000026,0.7456000000000014,2.142900000000004
0.232,0.9589000000000018,0.9436000000000018,0.9973000000000019,0.14000000000000026,0.7456000000000014,2.142900000000004
0.233,0.9589000000000018,0.9436000000000018,0.9973000000000019,0.14000000000000026,0.7456000000000014,2.142900000000004
0.234,0.9589000000000018,0.9436000000000018,0.9973000000000019,0.14000000000000026,0.7456000000000014,2.142900000000004
0.235,0.9589000000000018,0.9436000000000018,0.9973000000000019,0.14000000000000026,0.7456000000000014,2.142900000000004
0.236,0.9589000000000018,0.9436000000000018,0.9973000000000019,0.14000000000000026,0.7456000000000014,2.142900000000004
0.237,0.9589000000000018,0.9436000000000018,0.9973000000000019,0.14000000000000026,0.7456000000000014,2.142900000000004
0.238,0.9589000000000018,0.9436000000000018,0.9973000000000019,0.14000000000000026,0.7456000000000014,2.142900000000004
0.239,0.9589000000000018,0.9436000000000018,0.9973000000000019,0.14000000000000026,0.7456000000000014,2.142900000000004
0.24,0.9288999999999992,0.989499999999999,0.9684999999999991,0.15449999999999986,0.6828999999999994,2.156399999999998
0.241,0.9288999999999992,0.989499999999999,0.9684999999999991,0.15449999999999986,0.6828999999999994,2.156399999999998
0.242,0.9288999999999992,0.989499999999999,0.9684999999999991,0.15449999999999986,0.6828999999999994,2.156399999999998
0.243,0.9288999999999992,0.989499999999999,0.9684999999999991,0.15449999999999986,0.6828999999999994,2.156399999999998
0.244,0.9288999999999992,0.989499999999999,0.9684999999999991,0.15449999999999986,0.6828999999999994,2.156399999999998
0.245,0.9288999999999992,0.989499999999999,0.9684999999999991,0.15449999999999986,0.6828999999999994,2.156399999999998
0.246,0.9288999999999992,0.989499999999999,0.9684999999999991,0.15449999999999986,0.6828999999999994,2.156399999999998
0.247,0.9288999999999992,0.989499999999999,0.9684999999999991,0.15449999999999986,0.6828999999999994,2.156399999999998
0.248,0.9288999999999992,0.989499999999999,0.9684999999999991,0.15449999999999986,0.6828999999999994,2.156399999999998
0.249,0.9288999999999992,0.989499999999999,0.9684999999999991,0.15449999999999986,0.6828999999999994,2.156399999999998
0.25,0.8843999999999992,1.0501999999999991,0.9325999999999991,0.17649999999999985,0.6446999999999994,2.195399999999998
0.251,0.8843999999999992,1.0501999999999991,0.9325999999999991,0.17649999999999985,0.6446999999999994,2.195399999999998
0.252,0.8843999999999992,1.0501999999999991,0.9325999999999991,0.17649999999999985,0.6446999999999994,2.195399999999998
0.253,0.8843999999999992,1.0501999999999991,0.9325999999999991,0.17649999999999985,0.6446999999999994,2.195399999999998
0.254,0.8843999999999992,1.0501999999999991,0.9325999999999991,0.17649999999999985,0.6446999999999994,2.195399999999998
0.255,0.8843999999999992,1.0501999999999991,0.9325999999999991,0.17649999999999985,0.6446999999999994,2.195399999999998
0.256,0.8843999999999992,1.0501999999999991,0.9325999999999991,0.17649999999999985,0.6446999999999994,2.195399999999998
0.257,0.8843999999999992,1.0501999999999991,0.9325999999999991,0.17649999999999985,0.6446999999999994,2.195399999999998
0.258,0.8843999999999992,1.0501999999999991,0.9325999999999991,0.17649999999999985,0.6446999999999994,2.195399999999998
0.259,0.8843999999999992,1.0501999999999991,0.9325999999999991,0.17649999999999985,0.6446999999999994,2.195399999999998
0.26,0.8560999999999992,1.0703999999999991,0.9234999999999992,0.20679999999999982,0.6031999999999994,2.171199999999998
0.261,0.8560999999999992,1.0703999999999991,0.9234999999999992,0.20679999999999982,0.6031999999999994,2.171199999999998
0.262,0.8560999999999992,1.0703999999999991,0.9234999999999992,0.20679999999999982,0.6031999999999994,2.171199999999998
0.263,0.8560999999999992,1.0703999999999991,0.9234999999999992,0.20679999999999982,0.6031999999999994,2.171199999999998
0.264,0.8560999999999992,1.0703999999999991,0.9234999999999992,0.20679999999999982,0.6031999999999994,2.171199999999998
0.265,0.8560999999999992,1.0703999999999991,0.9234999999999992,0.20679999999999982,0.6031999999999994,2.171199999999998
0.266,0.8560999999999992,1.0703999999999991,0.9234999999999992,0.20679999999999982,0.6031999999999994,2.171199999999998
0.267,0.8560999999999992,1.0703999999999991,0.9234999999999992,0.20679999999999982,0.6031999999999994,2.171199999999998
0.268,0.8560999999999992,1.0703999999999991,0.9234999999999992,0.20679999999999982,0.6031999999999994,2.171199999999998
0.269,0.8560999999999992,1.0703999999999991,0.9234999999999992,0.20679999999999982,0.6031999999999994,2.171199999999998
0.27,0.8048999999999993,1.094699999999999,0.8915999999999992,0.2148999999999998,0.5466999999999995,2.180499999999998
0.271,0.8048999999999993,1.094699999999999,0.8915999999999992,0.2148999999999998,0.5466999999999995,2.180499999999998
0.272,0.8048999999999993,1.094699999999999,0.8915999999999992,0.2148999999999998,0.5466999999999995,2.180499999999998
0.273,0.8048999999999993,1.094699999999999,0.8915999999999992,0.2148999999999998,0.5466999999999995,2.180499999999998
0.274,0.8048999999999993,1.094699999999999,0.8915999999999992,0.2148999999999998,0.5466999999999995,2.180499999999998
0.275,0.8048999999999993,1.094699999999999,0.8915999999999992,0.2148999999999998,0.5466999999999995,2.180499999999998
0.276,0.8048999999999993,1.094699999999999,0.8915999999999992,0.2148999999999998,0.5466999999999995,2.180499999999998
0.277,0.8048999999999993,1.094699999999999,0.8915999999999992,0.2148999999999998,0.5466999999999995,2.180499999999998
0.278,0.8048999999999993,1.094699999999999,0.8915999999999992,0.2148999999999998,0.5466999999999995,2.180499999999998
0.279,0.8048999999999993,1.094699999999999,0.8915999999999992,0.2148999999999998,0.5466999999999995,2.180499999999998
0.28,0.7773000000000037,1.1398000000000055,0.865400000000004,0.23880000000000112,0.5008000000000024,2.1863000000000103
0.281,0.7773000000000037,1.1398000000000055,0.865400000000004,0.23880000000000112,0.5008000000000024,2.1863000000000103
0.282,0.7773000000000037,1.1398000000000055,0.865400000000004,0.23880000000000112,0.5008000000000024,2.1863000000000103
0.283,0.7773000000000037,1.1398000000000055,0.865400000000004,0.23880000000000112,0.5008000000000024,2.1863000000000103
0.284,0.7773000000000037,1.1398000000000055,0.865400000000004,0.23880000000000112,0.5008000000000024,2.1863000000000103
0.285,0.7773000000000037,1.1398000000000055,0.865400000000004,0.23880000000000112,0.5008000000000024,2.1863000000000103
0.286,0.7773000000000037,1.1398000000000055,0.865400000000004,0.23880000000000112,0.5008000000000024,2.1863000000000103
0.287,0.7773000000000037,1.1398000000000055,0.865400000000004,0.23880000000000112,0.5008000000000024,2.1863000000000103
0.288,0.7773000000000037,1.1398000000000055,0.865400000000004,0.23880000000000112,0.5008000000000024,2.1863000000000103
0.289,0.7773000000000037,1.1398000000000055,0.865400000000004,0.23880000000000112,0.5008000000000024,2.1863000000000103
0.29,0.7295999999999994,1.1901999999999988,0.8422999999999993,0.27249999999999974,0.4597999999999996,2.204299999999998
0.291,0.7295999999999994,1.1901999999999988,0.8422999999999993,0.27249999999999974,0.4597999999999996,2.204299999999998
0.292,0.7295999999999994,1.1901999999999988,0.8422999999999993,0.27249999999999974,0.4597999999999996,2.204299999999998
0.293,0.7295999999999994,1.1901999999999988,0.8422999999999993,0.27249999999999974,0.4597999999999996,2.204299999999998
0.294,0.7295999999999994,1.1901999999999988,0.8422999999999993,0.27249999999999974,0.4597999999999996,2.204299999999998
0.295,0.7295999999999994,1.1901999999999988,0.8422999999999993,0.27249999999999974,0.4597999999999996,2.204299999999998
0.296,0.7295999999999994,1.1901999999999988,0.8422999999999993,0.27249999999999974,0.4597999999999996,2.204299999999998
0.297,0.7295999999999994,1.1901999999999988,0.8422999999999993,0.27249999999999974,0.4597999999999996,2.204299999999998
0.298,0.7295999999999994,1.1901999999999988,0.8422999999999993,0.27249999999999974,0.4597999999999996,2.204299999999998
0.299,0.7295999999999994,1.1901999999999988,0.8422999999999993,0.27249999999999974,0.4597999999999996,2.204299999999998
0.3,0.7193999999999994,1.2287999999999988,0.8195999999999992,0.3053999999999997,0.4199999999999996,2.200399999999998
0.301,0.7193999999999994,1.2287999999999988,0.8195999999999992,0.3053999999999997,0.4199999999999996,2.200399999999998
0.302,0.7193999999999994,1.2287999999999988,0.8195999999999992,0.3053999999999997,0.4199999999999996,2.200399999999998
0.303,0.7193999999999994,1.2287999999999988,0.8195999999999992,0.3053999999999997,0.4199999999999996,2.200399999999998
0.304,0.7193999999999994,1.2287999999999988,0.8195999999999992,0.3053999999999997,0.4199999999999996,2.200399999999998
0.305,0.7193999999999994,1.2287999999999988,0.8195999999999992,0.3053999999999997,0.4199999999999996,2.200399999999998
0.306,0.7193999999999994,1.2287999999999988,0.8195999999999992,0.3053999999999997,0.4199999999999996,2.200399999999998
0.307,0.7193999999999994,1.2287999999999988,0.8195999999999992,0.3053999999999997,0.4199999999999996,2.200399999999998
0.308,0.7193999999999994,1.2287999999999988,0.8195999999999992,0.3053999999999997,0.4199999999999996,2.200399999999998
0.309,0.7193999999999994,1.2287999999999988,0.8195999999999992,0.3053999999999997,0.4199999999999996,2.200399999999998
0.31,0.6679999999999994,1.2649999999999988,0.7877999999999993,0.3316999999999997,0.38529999999999964,2.168499999999998
0.311,0.6679999999999994,1.2649999999999988,0.7877999999999993,0.3316999999999997,0.38529999999999964,2.168499999999998
0.312,0.6679999999999994,1.2649999999999988,0.7877999999999993,0.3316999999999997,0.38529999999999964,2.168499999999998
0.313,0.6679999999999994,1.2649999999999988,0.7877999999999993,0.3316999999999997,0.38529999999999964,2.168499999999998
0.314,0.6679999999999994,1.2649999999999988,0.7877999999999993,0.3316999999999997,0.38529999999999964,2.168499999999998
0.315,0.6679999999999994,1.2649999999999988,0.7877999999999993,0.3316999999999997,0.38529999999999964,2.168499999999998
0.316,0.6679999999999994,1.2649999999999988,0.7877999999999993,0.3316999999999997,0.38529999999999964,2.168499999999998
0.317,0.6679999999999994,1.2649999999999988,0.7877999999999993,0.3316999999999997,0.38529999999999964,2.168499999999998
0.318,0.6679999999999994,1.2649999999999988,0.7877999999999993,0.3316999999999997,0.38529999999999964,2.168499999999998
0.319,0.6679999999999994,1.2649999999999988,0.7877999999999993,0.3316999999999997,0.38529999999999964,2.168499999999998
0.32,0.6526999999999994,1.3125999999999989,0.7592999999999993,0.35739999999999966,0.3535999999999997,2.208099999999998
0.321,0.6526999999999994,1.3125999999999989,0.7592999999999993,0.35739999999999966,0.3535999999999997,2.208099999999998
0.322,0.6526999999999994,1.3125999999999989,0.7592999999999993,0.35739999999999966,0.3535999999999997,2.208099999999998
0.323,0.6526999999999994,1.3125999999999989,0.7592999999999993,0.35739999999999966,0.3535999999999997,2.208099999999998
0.324,0.6526999999999994,1.3125999999999989,0.7592999999999993,0.35739999999999966,0.3535999999999997,2.208099999999998
0.325,0.6526999999999994,1.3125999999999989,0.7592999999999993,0.35739999999999966,0.3535999999999997,2.208099999999998
0.326,0.6526999999999994,1.3125999999999989,0.7592999999999993,0.35739999999999966,0.3535999999999997,2.208099999999998
0.327,0.6526999999999994,1.3125999999999989,0.7592999999999993,0.35739999999999966,0.3535999999999997,2.208099999999998
0.328,0.6526999999999994,1.3125999999999989,0.7592999999999993,0.35739999999999966,0.3535999999999997,2.208099999999998
0.329,0.6526999999999994,1.3125999999999989,0.7592999999999993,0.35739999999999966,0.3535999999999997,2.208099999999998
0.33,0.6096999999999995,1.3392999999999988,0.7389999999999993,0.39719999999999966,0.3248999999999997,2.1630999999999982
0.331,0.6096999999999995,1.3392999999999988,0.7389999999999993,0.39719999999999966,0.3248999999999997,2.1630999999999982
0.332,0.6096999999999995,1.3392999999999988,0.7389999999999993,0.39719999999999966,0.3248999999999997,2.1630999999999982
0.333,0.6096999999999995,1.3392999999999988,0.7389999999999993,0.39719999999999966,0.3248999999999997,2.1630999999999982
0.334,0.6096999999999995,1.3392999999999988,0.7389999999999993,0.39719999999999966,0.3248999999999997,2.1630999999999982
0.335,0.6096999999999995,1.3392999999999988,0.7389999999999993,0.39719999999999966,0.3248999999999997,2.1630999999999982
0.336,0.6096999999999995,1.3392999999999988,0.7389999999999993,0.39719999999999966,0.3248999999999997,2.1630999999999982
0.337,0.6096999999999995,1.3392999999999988,0.7389999999999993,0.39719999999999966,0.3248999999999997,2.1630999999999982
0.338,0.6096999999999995,1.3392999999999988,0.7389999999999993,0.39719999999999966,0.3248999999999997,2.1630999999999982
0.339,0.6096999999999995,1.3392999999999988,0.7389999999999993,0.39719999999999966,0.3248999999999997,2.1630999999999982
0.34,0.5710000000000027,1.3741000000000065,0.6985000000000033,0.43240000000000206,0.28970000000000135,2.1788000000000105
0.341,0.5710000000000027,1.3741000000000065,0.6985000000000033,0.43240000000000206,0.28970000000000135,2.1788000000000105
0.342,0.5710000000000027,1.3741000000000065,0.6985000000000033,0.43240000000000206,0.28970000000000135,2.1788000000000105
0.343,0.5710000000000027,1.3741000000000065,0.6985000000000033,0.43240000000000206,0.28970000000000135,2.1788000000000105
0.344,0.5710000000000027,1.3741000000000065,0.6985000000000033,0.43240000000000206,0.28970000000000135,2.1788000000000105
0.345,0.5710000000000027,1.3741000000000065,0.6985000000000033,0.43240000000000206,0.28970000000000135,2.1788000000000105
0.346,0.5710000000000027,1.3741000000000065,0.6985000000000033,0.43240000000000206,0.28970000000000135,2.1788000000000105
0.347,0.5710000000000027,1.3741000000000065,0.6985000000000033,0.43240000000000206,0.28970000000000135,2.1788000000000105
0.348,0.5710000000000027,1.3741000000000065,0.6985000000000033,0.43240000000000206,0.28970000000000135,2.1788000000000105
0.349,0.5710000000000027,1.3741000000000065,0.6985000000000033,0.43240000000000206,0.28970000000000135,2.1788000000000105
0.35,0.5317999999999995,1.4338999999999986,0.6816999999999994,0.47679999999999956,0.2558999999999998,2.104499999999998
0.351,0.5317999999999995,1.4338999999999986,0.6816999999999994,0.47679999999999956,0.2558999999999998,2.104499999999998
0.352,0.5317999999999995,1.4338999999999986,0.6816999999999994,0.47679999999999956,0.2558999999999998,2.104499999999998
0.353,0.5317999999999995,1.4338999999999986,0.6816999999999994,0.47679999999999956,0.2558999999999998,2.104499999999998
0.354,0.5317999999999995,1.4338999999999986,0.6816999999999994,0.47679999999999956,0.2558999999999998,2.104499999999998
0.355,0.5317999999999995,1.4338999999999986,0.6816999999999994,0.47679999999999956,0.2558999999999998,2.104499999999998
0.356,0.5317999999999995,1.4338999999999986,0.6816999999999994,0.47679999999999956,0.2558999999999998,2.104499999999998
0.357,0.5317999999999995,1.4338999999999986,0.6816999999999994,0.47679999999999956,0.2558999999999998,2.104499999999998
0.358,0.5317999999999995,1.4338999999999986,0.6816999999999994,0.47679999999999956,0.2558999999999998,2.104499999999998
0.359,0.5317999999999995,1.4338999999999986,0.6816999999999994,0.47679999999999956,0.2558999999999998,2.104499999999998
0.36,0.5019999999999996,1.4636999999999987,0.6650999999999994,0.5146999999999995,0.2347999999999998,2.0963999999999983
0.361,0.5019999999999996,1.4636999999999987,0.6650999999999994,0.5146999999999995,0.2347999999999998,2.0963999999999983
0.362,0.5019999999999996,1.4636999999999987,0.6650999999999994,0.5146999999999995,0.2347999999999998,2.0963999999999983
0.363,0.5019999999999996,1.4636999999999987,0.6650999999999994,0.5146999999999995,0.2347999999999998,2.0963999999999983
0.364,0.5019999999999996,1.4636999999999987,0.6650999999999994,0.5146999999999995,0.2347999999999998,2.0963999999999983
0.365,0.5019999999999996,1.4636999999999987,0.6650999999999994,0.5146999999999995,0.2347999999999998,2.0963999999999983
0.366,0.5019999999999996,1.4636999999999987,0.6650999999999994,0.5146999999999995,0.2347999999999998,2.0963999999999983
0.367,0.5019999999999996,1.4636999999999987,0.6650999999999994,0.5146999999999995,0.2347999999999998,2.0963999999999983
0.368,0.5019999999999996,1.4636999999999987,0.6650999999999994,0.5146999999999995,0.2347999999999998,2.0963999999999983
0.369,0.5019999999999996,1.4636999999999987,0.6650999999999994,0.5146999999999995,0.2347999999999998,2.0963999999999983
0.37,0.4835999999999996,1.4996999999999987,0.6411999999999994,0.5608999999999995,0.2194999999999998,2.082899999999998
0.371,0.4835999999999996,1.4996999999999987,0.6411999999999994,0.5608999999999995,0.2194999999999998,2.082899999999998
0.372,0.4835999999999996,1.4996999999999987,0.6411999999999994,0.5608999999999995,0.2194999999999998,2.082899999999998
0.373,0.4835999999999996,1.4996999999999987,0.6411999999999994,0.5608999999999995,0.2194999999999998,2.082899999999998
0.374,0.4835999999999996,1.4996999999999987,0.6411999999999994,0.5608999999999995,0.2194999999999998,2.082899999999998
0.375,0.4835999999999996,1.4996999999999987,0.6411999999999994,0.5608999999999995,0.2194999999999998,2.082899999999998
0.376,0.4835999999999996,1.4996999999999987,0.6411999999999994,0.5608999999999995,0.2194999999999998,2.082899999999998
0.377,0.4835999999999996,1.4996999999999987,0.6411999999999994,0.5608999999999995,0.2194999999999998,2.082899999999998
0.378,0.4835999999999996,1.4996999999999987,0.6411999999999994,0.5608999999999995,0.2194999999999998,2.082899999999998
0.379,0.4835999999999996,1.4996999999999987,0.6411999999999994,0.5608999999999995,0.2194999999999998,2.082899999999998
0.38,0.4497999999999996,1.5378999999999985,0.6016999999999995,0.6034999999999995,0.18509999999999982,2.017199999999998
0.381,0.4497999999999996,1.5378999999999985,0.6016999999999995,0.6034999999999995,0.18509999999999982,2.017199999999998
0.382,0.4497999999999996,1.5378999999999985,0.6016999999999995,0.6034999999999995,0.18509999999999982,2.017199999999998
0.383,0.4497999999999996,1.5378999999999985,0.6016999999999995,0.6034999999999995,0.18509999999999982,2.017199999999998
0.384,0.4497999999999996,1.5378999999999985,0.6016999999999995,0.6034999999999995,0.18509999999999982,2.017199999999998
0.385,0.4497999999999996,1.5378999999999985,0.6016999999999995,0.6034999999999995,0.18509999999999982,2.017199999999998
0.386,0.4497999999999996,1.5378999999999985,0.6016999999999995,0.6034999999999995,0.18509999999999982,2.017199999999998
0.387,0.4497999999999996,1.5378999999999985,0.6016999999999995,0.6034999999999995,0.18509999999999982,2.017199999999998
0.388,0.4497999999999996,1.5378999999999985,0.6016999999999995,0.6034999999999995,0.18509999999999982,2.017199999999998
0.389,0.4497999999999996,1.5378999999999985,0.6016999999999995,0.6034999999999995,0.18509999999999982,2.017199999999998
0.39,0.42719999999999964,1.5826999999999987,0.5699999999999995,0.6610999999999994,0.16609999999999986,2.012199999999998
0.391,0.42719999999999964,1.5826999999999987,0.5699999999999995,0.6610999999999994,0.16609999999999986,2.012199999999998
0.392,0.42719999999999964,1.5826999999999987,0.5699999999999995,0.6610999999999994,0.16609999999999986,2.012199999999998
0.393,0.42719999999999964,1.5826999999999987,0.5699999999999995,0.6610999999999994,0.16609999999999986,2.012199999999998
0.394,0.42719999999999964,1.5826999999999987,0.5699999999999995,0.6610999999999994,0.16609999999999986,2.012199999999998
0.395,0.42719999999999964,1.5826999999999987,0.5699999999999995,0.6610999999999994,0.16609999999999986,2.012199999999998
0.396,0.42719999999999964,1.5826999999999987,0.5699999999999995,0.6610999999999994,0.16609999999999986,2.012199999999998
0.397,0.42719999999999964,1.5826999999999987,0.5699999999999995,0.6610999999999994,0.16609999999999986,2.012199999999998
0.398,0.42719999999999964,1.5826999999999987,0.5699999999999995,0.6610999999999994,0.16609999999999986,2.012199999999998
0.399,0.42719999999999964,1.5826999999999987,0.5699999999999995,0.6610999999999994,0.16609999999999986,2.012199999999998
0.4,0.38860000000000183,1.6260000000000077,0.5621000000000027,0.7105000000000034,0.15790000000000073,1.9510000000000092
0.401,0.38860000000000183,1.6260000000000077,0.5621000000000027,0.7105000000000034,0.15790000000000073,1.9510000000000092
0.402,0.38860000000000183,1.6260000000000077,0.5621000000000027,0.7105000000000034,0.15790000000000073,1.9510000000000092
0.403,0.38860000000000183,1.6260000000000077,0.5621000000000027,0.7105000000000034,0.15790000000000073,1.9510000000000092
0.404,0.38860000000000183,1.6260000000000077,0.5621000000000027,0.7105000000000034,0.15790000000000073,1.9510000000000092
0.405,0.38860000000000183,1.6260000000000077,0.5621000000000027,0.7105000000000034,0.15790000000000073,1.9510000000000092
0.406,0.38860000000000183,1.6260000000000077,0.5621000000000027,0.7105000000000034,0.15790000000000073,1.9510000000000092
0.407,0.38860000000000183,1.6260000000000077,0.5621000000000027,0.7105000000000034,0.15790000000000073,1.9510000000000092
0.408,0.38860000000000183,1.6260000000000077,0.5621000000000027,0.7105000000000034,0.15790000000000073,1.9510000000000092
0.409,0.38860000000000183,1.6260000000000077,0.5621000000000027,0.7105000000000034,0.15790000000000073,1.9510000000000092
0.41,0.3728999999999997,1.6359999999999986,0.5293999999999995,0.7712999999999993,0.13409999999999989,1.9013999999999982
0.411,0.3728999999999997,1.6359999999999986,0.5293999999999995,0.7712999999999993,0.13409999999999989,1.9013999999999982
0.412,0.3728999999999997,1.6359999999999986,0.5293999999999995,0.7712999999999993,0.13409999999999989,1.9013999999999982
0.413,0.3728999999999997,1.6359999999999986,0.5293999999999995,0.7712999999999993,0.13409999999999989,1.9013999999999982
0.414,0.3728999999999997,1.6359999999999986,0.5293999999999995,0.7712999999999993,0.13409999999999989,1.9013999999999982
0.415,0.3728999999999997,1.6359999999999986,0.5293999999999995,0.7712999999999993,0.13409999999999989,1.9013999999999982
0.416,0.3728999999999997,1.6359999999999986,0.5293999999999995,0.7712999999999993,0.13409999999999989,1.9013999999999982
0.417,0.3728999999999997,1.6359999999999986,0.5293999999999995,0.7712999999999993,0.13409999999999989,1.9013999999999982
0.418,0.3728999999999997,1.6359999999999986,0.5293999999999995,0.7712999999999993,0.13409999999999989,1.9013999999999982
0.419,0.3728999999999997,1.6359999999999986,0.5293999999999995,0.7712999999999993,0.13409999999999989,1.9013999999999982
0.42,0.3362999999999997,1.7149999999999985,0.5120999999999996,0.8269999999999993,0.1126999999999999,1.8567999999999982
0.421,0.3362999999999997,1.7149999999999985,0.5120999999999996,0.8269999999999993,0.1126999999999999,1.8567999999999982
0.422,0.3362999999999997,1.7149999999999985,0.5120999999999996,0.8269999999999993,0.1126999999999999,1.8567999999999982
0.423,0.3362999999999997,1.7149999999999985,0.5120999999999996,0.8269999999999993,0.1126999999999999,1.8567999999999982
0.424,0.3362999999999997,1.7149999999999985,0.5120999999999996,0.8269999999999993,0.1126999999999999,1.8567999999999982
0.425,0.3362999999999997,1.7149999999999985,0.5120999999999996,0.8269999999999993,0.1126999999999999,1.8567999999999982
0.426,0.3362999999999997,1.7149999999999985,0.5120999999999996,0.8269999999999993,0.1126999999999999,1.8567999999999982
0.427,0.3362999999999997,1.7149999999999985,0.5120999999999996,0.8269999999999993,0.1126999999999999,1.8567999999999982
0.428,0.3362999999999997,1.7149999999999985,0.5120999999999996,0.8269999999999993,0.1126999999999999,1.8567999999999982
0.429,0.3362999999999997,1.7149999999999985,0.5120999999999996,0.8269999999999993,0.1126999999999999,1.8567999999999982
0.43,0.3033999999999997,1.7478999999999985,0.47379999999999955,0.8662999999999992,0.1045999999999999,1.7783999999999984
0.431,0.3033999999999997,1.7478999999999985,0.47379999999999955,0.8662999999999992,0.1045999999999999,1.7783999999999984
0.432,0.3033999999999997,1.7478999999999985,0.47379999999999955,0.8662999999999992,0.1045999999999999,1.7783999999999984
0.433,0.3033999999999997,1.7478999999999985,0.47379999999999955,0.8662999999999992,0.1045999999999999,1.7783999999999984
0.434,0.3033999999999997,1.7478999999999985,0.47379999999999955,0.8662999999999992,0.1045999999999999,1.7783999999999984
0.435,0.3033999999999997,1.7478999999999985,0.47379999999999955,0.8662999999999992,0.1045999999999999,1.7783999999999984
0.436,0.3033999999999997,1.7478999999999985,0.47379999999999955,0.8662999999999992,0.1045999999999999,1.7783999999999984
0.437,0.3033999999999997,1.7478999999999985,0.47379999999999955,0.8662999999999992,0.1045999999999999,1.7783999999999984
0.438,0.3033999999999997,1.7478999999999985,0.47379999999999955,0.8662999999999992,0.1045999999999999,1.7783999999999984
0.439,0.3033999999999997,1.7478999999999985,0.47379999999999955,0.8662999999999992,0.1045999999999999,1.7783999999999984
0.44,0.28719999999999973,1.7991999999999984,0.4536999999999996,0.9686999999999991,0.08789999999999992,1.7153999999999985
0.441,0.28719999999999973,1.7991999999999984,0.4536999999999996,0.9686999999999991,0.08789999999999992,1.7153999999999985
0.442,0.28719999999999973,1.7991999999999984,0.4536999999999996,0.9686999999999991,0.08789999999999992,1.7153999999999985
0.443,0.28719999999999973,1.7991999999999984,0.4536999999999996,0.9686999999999991,0.08789999999999992,1.7153999999999985
0.444,0.28719999999999973,1.7991999999999984,0.4536999999999996,0.9686999999999991,0.08789999999999992,1.7153999999999985
0.445,0.28719999999999973,1.7991999999999984,0.4536999999999996,0.9686999999999991,0.08789999999999992,1.7153999999999985
0.446,0.28719999999999973,1.7991999999999984,0.4536999999999996,0.9686999999999991,0.08789999999999992,1.7153999999999985
0.447,0.28719999999999973,1.7991999999999984,0.4536999999999996,0.9686999999999991,0.08789999999999992,1.7153999999999985
0.448,0.28719999999999973,1.7991999999999984,0.4536999999999996,0.9686999999999991,0.08789999999999992,1.7153999999999985
0.449,0.28719999999999973,1.7991999999999984,0.4536999999999996,0.9686999999999991,0.08789999999999992,1.7153999999999985
0.45,0.2736999999999998,1.8344999999999982,0.4358999999999996,1.0053999999999992,0.07849999999999993,1.6650999999999985
0.451,0.2736999999999998,1.8344999999999982,0.4358999999999996,1.0053999999999992,0.07849999999999993,1.6650999999999985
0.452,0.2736999999999998,1.8344999999999982,0.4358999999999996,1.0053999999999992,0.07849999999999993,1.6650999999999985
0.453,0.2736999999999998,1.8344999999999982,0.4358999999999996,1.0053999999999992,0.07849999999999993,1.6650999999999985
0.454,0.2736999999999998,1.8344999999999982,0.4358999999999996,1.0053999999999992,0.07849999999999993,1.6650999999999985
0.455,0.2736999999999998,1.8344999999999982,0.4358999999999996,1.0053999999999992,0.07849999999999993,1.6650999999999985
0.456,0.2736999999999998,1.8344999999999982,0.4358999999999996,1.0053999999999992,0.07849999999999993,1.6650999999999985
0.457,0.2736999999999998,1.8344999999999982,0.4358999999999996,1.0053999999999992,0.07849999999999993,1.6650999999999985
0.458,0.2736999999999998,1.8344999999999982,0.4358999999999996,1.0053999999999992,0.07849999999999993,1.6650999999999985
0.459,0.2736999999999998,1.8344999999999982,0.4358999999999996,1.0053999999999992,0.07849999999999993,1.6650999999999985
0.46,0.24640000000000117,1.8438000000000088,0.41180000000000194,1.076700000000005,0.06830000000000032,1.5918000000000074
