chieff,FI,FA,HI,HA,LI,LA,FI0p5,FA0p5,HI0p5,HA0p5,LI0p5,LA0p5
0.688,0.03030000000000031,1.270000000000013,0.08520000000000087,2.2032000000000225,0.0024000000000000245,0.3438000000000035,0.04350000000000044,1.4294000000000147,0.10160000000000104,2.0519000000000207,0.0044000000000000445,0.4224000000000043
0.689,0.03030000000000031,1.270000000000013,0.08520000000000087,2.2032000000000225,0.0024000000000000245,0.3438000000000035,0.04350000000000044,1.4294000000000147,0.10160000000000104,2.0519000000000207,0.0044000000000000445,0.4224000000000043
0.69,0.027399999999999976,1.223299999999999,0.07719999999999994,2.210199999999998,0.002499999999999998,0.2922999999999997,0.03989999999999996,1.3577999999999988,0.0988999999999999,2.112999999999998,0.003599999999999997,0.37269999999999964
0.691,0.027399999999999976,1.223299999999999,0.07719999999999994,2.210199999999998,0.002499999999999998,0.2922999999999997,0.03989999999999996,1.3577999999999988,0.0988999999999999,2.112999999999998,0.003599999999999997,0.37269999999999964
0.692,0.027399999999999976,1.223299999999999,0.07719999999999994,2.210199999999998,0.002499999999999998,0.2922999999999997,0.03989999999999996,1.3577999999999988,0.0988999999999999,2.112999999999998,0.003599999999999997,0.37269999999999964
0.693,0.027399999999999976,1.223299999999999,0.07719999999999994,2.210199999999998,0.002499999999999998,0.2922999999999997,0.03989999999999996,1.3577999999999988,0.0988999999999999,2.112999999999998,0.003599999999999997,0.37269999999999964
0.694,0.027399999999999976,1.223299999999999,0.07719999999999994,2.210199999999998,0.002499999999999998,0.2922999999999997,0.03989999999999996,1.3577999999999988,0.0988999999999999,2.112999999999998,0.003599999999999997,0.37269999999999964
0.695,0.027399999999999976,1.223299999999999,0.07719999999999994,2.210199999999998,0.002499999999999998,0.2922999999999997,0.03989999999999996,1.3577999999999988,0.0988999999999999,2.112999999999998,0.003599999999999997,0.37269999999999964
0.696,0.027399999999999976,1.223299999999999,0.07719999999999994,2.210199999999998,0.002499999999999998,0.2922999999999997,0.03989999999999996,1.3577999999999988,0.0988999999999999,2.112999999999998,0.003599999999999997,0.37269999999999964
0.697,0.027399999999999976,1.223299999999999,0.07719999999999994,2.210199999999998,0.002499999999999998,0.2922999999999997,0.03989999999999996,1.3577999999999988,0.0988999999999999,2.112999999999998,0.003599999999999997,0.37269999999999964
0.698,0.027399999999999976,1.223299999999999,0.07719999999999994,2.210199999999998,0.002499999999999998,0.2922999999999997,0.03989999999999996,1.3577999999999988,0.0988999999999999,2.112999999999998,0.003599999999999997,0.37269999999999964
0.699,0.027399999999999976,1.223299999999999,0.07719999999999994,2.210199999999998,0.002499999999999998,0.2922999999999997,0.03989999999999996,1.3577999999999988,0.0988999999999999,2.112999999999998,0.003599999999999997,0.37269999999999964
0.7,0.024999999999999977,1.182799999999999,0.06599999999999993,2.189399999999998,0.0009999999999999992,0.27459999999999973,0.03289999999999997,1.322499999999999,0.08679999999999992,2.1184999999999983,0.0026999999999999975,0.3469999999999997
0.701,0.024999999999999977,1.182799999999999,0.06599999999999993,2.189399999999998,0.0009999999999999992,0.27459999999999973,0.03289999999999997,1.322499999999999,0.08679999999999992,2.1184999999999983,0.0026999999999999975,0.3469999999999997
0.702,0.024999999999999977,1.182799999999999,0.06599999999999993,2.189399999999998,0.0009999999999999992,0.27459999999999973,0.03289999999999997,1.322499999999999,0.08679999999999992,2.1184999999999983,0.0026999999999999975,0.3469999999999997
0.703,0.024999999999999977,1.182799999999999,0.06599999999999993,2.189399999999998,0.0009999999999999992,0.27459999999999973,0.03289999999999997,1.322499999999999,0.08679999999999992,2.1184999999999983,0.0026999999999999975,0.3469999999999997
0.704,0.024999999999999977,1.182799999999999,0.06599999999999993,2.189399999999998,0.0009999999999999992,0.27459999999999973,0.03289999999999997,1.322499999999999,0.08679999999999992,2.1184999999999983,0.0026999999999999975,0.3469999999999997
0.705,0.024999999999999977,1.182799999999999,0.06599999999999993,2.189399999999998,0.0009999999999999992,0.27459999999999973,0.03289999999999997,1.322499999999999,0.08679999999999992,2.1184999999999983,0.0026999999999999975,0.3469999999999997
0.706,0.024999999999999977,1.182799999999999,0.06599999999999993,2.189399999999998,0.0009999999999999992,0.27459999999999973,0.03289999999999997,1.322499999999999,0.08679999999999992,2.1184999999999983,0.0026999999999999975,0.3469999999999997
0.707,0.024999999999999977,1.182799999999999,0.06599999999999993,2.189399999999998,0.0009999999999999992,0.27459999999999973,0.03289999999999997,1.322499999999999,0.08679999999999992,2.1184999999999983,0.0026999999999999975,0.3469999999999997
0.708,0.024999999999999977,1.182799999999999,0.06599999999999993,2.189399999999998,0.0009999999999999992,0.27459999999999973,0.03289999999999997,1.322499999999999,0.08679999999999992,2.1184999999999983,0.0026999999999999975,0.3469999999999997
0.709,0.024999999999999977,1.182799999999999,0.06599999999999993,2.189399999999998,0.0009999999999999992,0.27459999999999973,0.03289999999999997,1.322499999999999,0.08679999999999992,2.1184999999999983,0.0026999999999999975,0.3469999999999997
0.71,0.02209999999999998,1.144699999999999,0.06279999999999994,2.230599999999998,0.002099999999999998,0.24629999999999977,0.030399999999999972,1.3052999999999988,0.08039999999999993,2.165599999999998,0.0027999999999999974,0.3181999999999997
0.711,0.02209999999999998,1.144699999999999,0.06279999999999994,2.230599999999998,0.002099999999999998,0.24629999999999977,0.030399999999999972,1.3052999999999988,0.08039999999999993,2.165599999999998,0.0027999999999999974,0.3181999999999997
0.712,0.02209999999999998,1.144699999999999,0.06279999999999994,2.230599999999998,0.002099999999999998,0.24629999999999977,0.030399999999999972,1.3052999999999988,0.08039999999999993,2.165599999999998,0.0027999999999999974,0.3181999999999997
0.713,0.02209999999999998,1.144699999999999,0.06279999999999994,2.230599999999998,0.002099999999999998,0.24629999999999977,0.030399999999999972,1.3052999999999988,0.08039999999999993,2.165599999999998,0.0027999999999999974,0.3181999999999997
0.714,0.02209999999999998,1.144699999999999,0.06279999999999994,2.230599999999998,0.002099999999999998,0.24629999999999977,0.030399999999999972,1.3052999999999988,0.08039999999999993,2.165599999999998,0.0027999999999999974,0.3181999999999997
0.715,0.02209999999999998,1.144699999999999,0.06279999999999994,2.230599999999998,0.002099999999999998,0.24629999999999977,0.030399999999999972,1.3052999999999988,0.08039999999999993,2.165599999999998,0.0027999999999999974,0.3181999999999997
0.716,0.02209999999999998,1.144699999999999,0.06279999999999994,2.230599999999998,0.002099999999999998,0.24629999999999977,0.030399999999999972,1.3052999999999988,0.08039999999999993,2.165599999999998,0.0027999999999999974,0.3181999999999997
0.717,0.02209999999999998,1.144699999999999,0.06279999999999994,2.230599999999998,0.002099999999999998,0.24629999999999977,0.030399999999999972,1.3052999999999988,0.08039999999999993,2.165599999999998,0.0027999999999999974,0.3181999999999997
0.718,0.02209999999999998,1.144699999999999,0.06279999999999994,2.230599999999998,0.002099999999999998,0.24629999999999977,0.030399999999999972,1.3052999999999988,0.08039999999999993,2.165599999999998,0.0027999999999999974,0.3181999999999997
0.719,0.02209999999999998,1.144699999999999,0.06279999999999994,2.230599999999998,0.002099999999999998,0.24629999999999977,0.030399999999999972,1.3052999999999988,0.08039999999999993,2.165599999999998,0.0027999999999999974,0.3181999999999997
0.72,0.017799999999999983,1.099199999999999,0.05569999999999995,2.203199999999998,0.0011999999999999988,0.2151999999999998,0.027199999999999974,1.234999999999999,0.07139999999999994,2.177199999999998,0.0015999999999999986,0.2872999999999997
0.721,0.017799999999999983,1.099199999999999,0.05569999999999995,2.203199999999998,0.0011999999999999988,0.2151999999999998,0.027199999999999974,1.234999999999999,0.07139999999999994,2.177199999999998,0.0015999999999999986,0.2872999999999997
0.722,0.017799999999999983,1.099199999999999,0.05569999999999995,2.203199999999998,0.0011999999999999988,0.2151999999999998,0.027199999999999974,1.234999999999999,0.07139999999999994,2.177199999999998,0.0015999999999999986,0.2872999999999997
0.723,0.017799999999999983,1.099199999999999,0.05569999999999995,2.203199999999998,0.0011999999999999988,0.2151999999999998,0.027199999999999974,1.234999999999999,0.07139999999999994,2.177199999999998,0.0015999999999999986,0.2872999999999997
0.724,0.017799999999999983,1.099199999999999,0.05569999999999995,2.203199999999998,0.0011999999999999988,0.2151999999999998,0.027199999999999974,1.234999999999999,0.07139999999999994,2.177199999999998,0.0015999999999999986,0.2872999999999997
0.725,0.017799999999999983,1.099199999999999,0.05569999999999995,2.203199999999998,0.0011999999999999988,0.2151999999999998,0.027199999999999974,1.234999999999999,0.07139999999999994,2.177199999999998,0.0015999999999999986,0.2872999999999997
0.726,0.017799999999999983,1.099199999999999,0.05569999999999995,2.203199999999998,0.0011999999999999988,0.2151999999999998,0.027199999999999974,1.234999999999999,0.07139999999999994,2.177199999999998,0.0015999999999999986,0.2872999999999997
0.727,0.017799999999999983,1.099199999999999,0.05569999999999995,2.203199999999998,0.0011999999999999988,0.2151999999999998,0.027199999999999974,1.234999999999999,0.07139999999999994,2.177199999999998,0.0015999999999999986,0.2872999999999997
0.728,0.017799999999999983,1.099199999999999,0.05569999999999995,2.203199999999998,0.0011999999999999988,0.2151999999999998,0.027199999999999974,1.234999999999999,0.07139999999999994,2.177199999999998,0.0015999999999999986,0.2872999999999997
0.729,0.017799999999999983,1.099199999999999,0.05569999999999995,2.203199999999998,0.0011999999999999988,0.2151999999999998,0.027199999999999974,1.234999999999999,0.07139999999999994,2.177199999999998,0.0015999999999999986,0.2872999999999997
0.73,0.018199999999999984,1.069499999999999,0.05139999999999995,2.185099999999998,0.0011999999999999988,0.20119999999999982,0.02299999999999998,1.202999999999999,0.058199999999999946,2.181599999999998,0.002199999999999998,0.24829999999999977
0.731,0.018199999999999984,1.069499999999999,0.05139999999999995,2.185099999999998,0.0011999999999999988,0.20119999999999982,0.02299999999999998,1.202999999999999,0.058199999999999946,2.181599999999998,0.002199999999999998,0.24829999999999977
0.732,0.018199999999999984,1.069499999999999,0.05139999999999995,2.185099999999998,0.0011999999999999988,0.20119999999999982,0.02299999999999998,1.202999999999999,0.058199999999999946,2.181599999999998,0.002199999999999998,0.24829999999999977
0.733,0.018199999999999984,1.069499999999999,0.05139999999999995,2.185099999999998,0.0011999999999999988,0.20119999999999982,0.02299999999999998,1.202999999999999,0.058199999999999946,2.181599999999998,0.002199999999999998,0.24829999999999977
0.734,0.018199999999999984,1.069499999999999,0.05139999999999995,2.185099999999998,0.0011999999999999988,0.20119999999999982,0.02299999999999998,1.202999999999999,0.058199999999999946,2.181599999999998,0.002199999999999998,0.24829999999999977
0.735,0.018199999999999984,1.069499999999999,0.05139999999999995,2.185099999999998,0.0011999999999999988,0.20119999999999982,0.02299999999999998,1.202999999999999,0.058199999999999946,2.181599999999998,0.002199999999999998,0.24829999999999977
0.736,0.018199999999999984,1.069499999999999,0.05139999999999995,2.185099999999998,0.0011999999999999988,0.20119999999999982,0.02299999999999998,1.202999999999999,0.058199999999999946,2.181599999999998,0.002199999999999998,0.24829999999999977
0.737,0.018199999999999984,1.069499999999999,0.05139999999999995,2.185099999999998,0.0011999999999999988,0.20119999999999982,0.02299999999999998,1.202999999999999,0.058199999999999946,2.181599999999998,0.002199999999999998,0.24829999999999977
0.738,0.018199999999999984,1.069499999999999,0.05139999999999995,2.185099999999998,0.0011999999999999988,0.20119999999999982,0.02299999999999998,1.202999999999999,0.058199999999999946,2.181599999999998,0.002199999999999998,0.24829999999999977
0.739,0.018199999999999984,1.069499999999999,0.05139999999999995,2.185099999999998,0.0011999999999999988,0.20119999999999982,0.02299999999999998,1.202999999999999,0.058199999999999946,2.181599999999998,0.002199999999999998,0.24829999999999977
0.74,0.015599999999999985,1.014999999999999,0.04099999999999996,2.144699999999998,0.0014999999999999987,0.17759999999999984,0.02049999999999998,1.136099999999999,0.059799999999999943,2.175399999999998,0.001099999999999999,0.2285999999999998
0.741,0.015599999999999985,1.014999999999999,0.04099999999999996,2.144699999999998,0.0014999999999999987,0.17759999999999984,0.02049999999999998,1.136099999999999,0.059799999999999943,2.175399999999998,0.001099999999999999,0.2285999999999998
0.742,0.015599999999999985,1.014999999999999,0.04099999999999996,2.144699999999998,0.0014999999999999987,0.17759999999999984,0.02049999999999998,1.136099999999999,0.059799999999999943,2.175399999999998,0.001099999999999999,0.2285999999999998
0.743,0.015599999999999985,1.014999999999999,0.04099999999999996,2.144699999999998,0.0014999999999999987,0.17759999999999984,0.02049999999999998,1.136099999999999,0.059799999999999943,2.175399999999998,0.001099999999999999,0.2285999999999998
0.744,0.015599999999999985,1.014999999999999,0.04099999999999996,2.144699999999998,0.0014999999999999987,0.17759999999999984,0.02049999999999998,1.136099999999999,0.059799999999999943,2.175399999999998,0.001099999999999999,0.2285999999999998
0.745,0.015599999999999985,1.014999999999999,0.04099999999999996,2.144699999999998,0.0014999999999999987,0.17759999999999984,0.02049999999999998,1.136099999999999,0.059799999999999943,2.175399999999998,0.001099999999999999,0.2285999999999998
0.746,0.015599999999999985,1.014999999999999,0.04099999999999996,2.144699999999998,0.0014999999999999987,0.17759999999999984,0.02049999999999998,1.136099999999999,0.059799999999999943,2.175399999999998,0.001099999999999999,0.2285999999999998
0.747,0.015599999999999985,1.014999999999999,0.04099999999999996,2.144699999999998,0.0014999999999999987,0.17759999999999984,0.02049999999999998,1.136099999999999,0.059799999999999943,2.175399999999998,0.001099999999999999,0.2285999999999998
0.748,0.015599999999999985,1.014999999999999,0.04099999999999996,2.144699999999998,0.0014999999999999987,0.17759999999999984,0.02049999999999998,1.136099999999999,0.059799999999999943,2.175399999999998,0.001099999999999999,0.2285999999999998
0.749,0.015599999999999985,1.014999999999999,0.04099999999999996,2.144699999999998,0.0014999999999999987,0.17759999999999984,0.02049999999999998,1.136099999999999,0.059799999999999943,2.175399999999998,0.001099999999999999,0.2285999999999998
0.75,0.013599999999999987,0.9857999999999991,0.03579999999999997,2.148599999999998,0.0004999999999999996,0.15539999999999987,0.017499999999999984,1.107299999999999,0.04669999999999996,2.169499999999998,0.0006999999999999993,0.20069999999999982
0.751,0.013599999999999987,0.9857999999999991,0.03579999999999997,2.148599999999998,0.0004999999999999996,0.15539999999999987,0.017499999999999984,1.107299999999999,0.04669999999999996,2.169499999999998,0.0006999999999999993,0.20069999999999982
0.752,0.013599999999999987,0.9857999999999991,0.03579999999999997,2.148599999999998,0.0004999999999999996,0.15539999999999987,0.017499999999999984,1.107299999999999,0.04669999999999996,2.169499999999998,0.0006999999999999993,0.20069999999999982
0.753,0.013599999999999987,0.9857999999999991,0.03579999999999997,2.148599999999998,0.0004999999999999996,0.15539999999999987,0.017499999999999984,1.107299999999999,0.04669999999999996,2.169499999999998,0.0006999999999999993,0.20069999999999982
0.754,0.013599999999999987,0.9857999999999991,0.03579999999999997,2.148599999999998,0.0004999999999999996,0.15539999999999987,0.017499999999999984,1.107299999999999,0.04669999999999996,2.169499999999998,0.0006999999999999993,0.20069999999999982
0.755,0.013599999999999987,0.9857999999999991,0.03579999999999997,2.148599999999998,0.0004999999999999996,0.15539999999999987,0.017499999999999984,1.107299999999999,0.04669999999999996,2.169499999999998,0.0006999999999999993,0.20069999999999982
0.756,0.013599999999999987,0.9857999999999991,0.03579999999999997,2.148599999999998,0.0004999999999999996,0.15539999999999987,0.017499999999999984,1.107299999999999,0.04669999999999996,2.169499999999998,0.0006999999999999993,0.20069999999999982
0.757,0.013599999999999987,0.9857999999999991,0.03579999999999997,2.148599999999998,0.0004999999999999996,0.15539999999999987,0.017499999999999984,1.107299999999999,0.04669999999999996,2.169499999999998,0.0006999999999999993,0.20069999999999982
0.758,0.013599999999999987,0.9857999999999991,0.03579999999999997,2.148599999999998,0.0004999999999999996,0.15539999999999987,0.017499999999999984,1.107299999999999,0.04669999999999996,2.169499999999998,0.0006999999999999993,0.20069999999999982
0.759,0.013599999999999987,0.9857999999999991,0.03579999999999997,2.148599999999998,0.0004999999999999996,0.15539999999999987,0.017499999999999984,1.107299999999999,0.04669999999999996,2.169499999999998,0.0006999999999999993,0.20069999999999982
0.76,0.012199999999999989,0.9373999999999991,0.03589999999999997,2.119999999999998,0.0005999999999999994,0.14089999999999986,0.015499999999999986,1.0582999999999991,0.04429999999999996,2.178199999999998,0.0012999999999999989,0.18359999999999985
0.761,0.012199999999999989,0.9373999999999991,0.03589999999999997,2.119999999999998,0.0005999999999999994,0.14089999999999986,0.015499999999999986,1.0582999999999991,0.04429999999999996,2.178199999999998,0.0012999999999999989,0.18359999999999985
0.762,0.012199999999999989,0.9373999999999991,0.03589999999999997,2.119999999999998,0.0005999999999999994,0.14089999999999986,0.015499999999999986,1.0582999999999991,0.04429999999999996,2.178199999999998,0.0012999999999999989,0.18359999999999985
0.763,0.012199999999999989,0.9373999999999991,0.03589999999999997,2.119999999999998,0.0005999999999999994,0.14089999999999986,0.015499999999999986,1.0582999999999991,0.04429999999999996,2.178199999999998,0.0012999999999999989,0.18359999999999985
0.764,0.012199999999999989,0.9373999999999991,0.03589999999999997,2.119999999999998,0.0005999999999999994,0.14089999999999986,0.015499999999999986,1.0582999999999991,0.04429999999999996,2.178199999999998,0.0012999999999999989,0.18359999999999985
0.765,0.012199999999999989,0.9373999999999991,0.03589999999999997,2.119999999999998,0.0005999999999999994,0.14089999999999986,0.015499999999999986,1.0582999999999991,0.04429999999999996,2.178199999999998,0.0012999999999999989,0.18359999999999985
0.766,0.012199999999999989,0.9373999999999991,0.03589999999999997,2.119999999999998,0.0005999999999999994,0.14089999999999986,0.015499999999999986,1.0582999999999991,0.04429999999999996,2.178199999999998,0.0012999999999999989,0.18359999999999985
0.767,0.012199999999999989,0.9373999999999991,0.03589999999999997,2.119999999999998,0.0005999999999999994,0.14089999999999986,0.015499999999999986,1.0582999999999991,0.04429999999999996,2.178199999999998,0.0012999999999999989,0.18359999999999985
0.768,0.012199999999999989,0.9373999999999991,0.03589999999999997,2.119999999999998,0.0005999999999999994,0.14089999999999986,0.015499999999999986,1.0582999999999991,0.04429999999999996,2.178199999999998,0.0012999999999999989,0.18359999999999985
0.769,0.012199999999999989,0.9373999999999991,0.03589999999999997,2.119999999999998,0.0005999999999999994,0.14089999999999986,0.015499999999999986,1.0582999999999991,0.04429999999999996,2.178199999999998,0.0012999999999999989,0.18359999999999985
0.77,0.01019999999999999,0.8896999999999992,0.027499999999999976,2.102999999999998,0.0005999999999999994,0.11869999999999989,0.012999999999999989,1.019399999999999,0.03719999999999997,2.138999999999998,0.00039999999999999964,0.15319999999999986
0.771,0.01019999999999999,0.8896999999999992,0.027499999999999976,2.102999999999998,0.0005999999999999994,0.11869999999999989,0.012999999999999989,1.019399999999999,0.03719999999999997,2.138999999999998,0.00039999999999999964,0.15319999999999986
0.772,0.01019999999999999,0.8896999999999992,0.027499999999999976,2.102999999999998,0.0005999999999999994,0.11869999999999989,0.012999999999999989,1.019399999999999,0.03719999999999997,2.138999999999998,0.00039999999999999964,0.15319999999999986
0.773,0.01019999999999999,0.8896999999999992,0.027499999999999976,2.102999999999998,0.0005999999999999994,0.11869999999999989,0.012999999999999989,1.019399999999999,0.03719999999999997,2.138999999999998,0.00039999999999999964,0.15319999999999986
0.774,0.01019999999999999,0.8896999999999992,0.027499999999999976,2.102999999999998,0.0005999999999999994,0.11869999999999989,0.012999999999999989,1.019399999999999,0.03719999999999997,2.138999999999998,0.00039999999999999964,0.15319999999999986
0.775,0.01019999999999999,0.8896999999999992,0.027499999999999976,2.102999999999998,0.0005999999999999994,0.11869999999999989,0.012999999999999989,1.019399999999999,0.03719999999999997,2.138999999999998,0.00039999999999999964,0.15319999999999986
0.776,0.01019999999999999,0.8896999999999992,0.027499999999999976,2.102999999999998,0.0005999999999999994,0.11869999999999989,0.012999999999999989,1.019399999999999,0.03719999999999997,2.138999999999998,0.00039999999999999964,0.15319999999999986
0.777,0.01019999999999999,0.8896999999999992,0.027499999999999976,2.102999999999998,0.0005999999999999994,0.11869999999999989,0.012999999999999989,1.019399999999999,0.03719999999999997,2.138999999999998,0.00039999999999999964,0.15319999999999986
0.778,0.01019999999999999,0.8896999999999992,0.027499999999999976,2.102999999999998,0.0005999999999999994,0.11869999999999989,0.012999999999999989,1.019399999999999,0.03719999999999997,2.138999999999998,0.00039999999999999964,0.15319999999999986
0.779,0.01019999999999999,0.8896999999999992,0.027499999999999976,2.102999999999998,0.0005999999999999994,0.11869999999999989,0.012999999999999989,1.019399999999999,0.03719999999999997,2.138999999999998,0.00039999999999999964,0.15319999999999986
0.78,0.007299999999999993,0.8627999999999992,0.029299999999999972,2.092999999999998,0.00019999999999999982,0.09999999999999991,0.012299999999999988,0.9735999999999991,0.03389999999999997,2.140699999999998,0.0007999999999999993,0.13729999999999987
0.781,0.007299999999999993,0.8627999999999992,0.029299999999999972,2.092999999999998,0.00019999999999999982,0.09999999999999991,0.012299999999999988,0.9735999999999991,0.03389999999999997,2.140699999999998,0.0007999999999999993,0.13729999999999987
0.782,0.007299999999999993,0.8627999999999992,0.029299999999999972,2.092999999999998,0.00019999999999999982,0.09999999999999991,0.012299999999999988,0.9735999999999991,0.03389999999999997,2.140699999999998,0.0007999999999999993,0.13729999999999987
0.783,0.007299999999999993,0.8627999999999992,0.029299999999999972,2.092999999999998,0.00019999999999999982,0.09999999999999991,0.012299999999999988,0.9735999999999991,0.03389999999999997,2.140699999999998,0.0007999999999999993,0.13729999999999987
0.784,0.007299999999999993,0.8627999999999992,0.029299999999999972,2.092999999999998,0.00019999999999999982,0.09999999999999991,0.012299999999999988,0.9735999999999991,0.03389999999999997,2.140699999999998,0.0007999999999999993,0.13729999999999987
0.785,0.007299999999999993,0.8627999999999992,0.029299999999999972,2.092999999999998,0.00019999999999999982,0.09999999999999991,0.012299999999999988,0.9735999999999991,0.03389999999999997,2.140699999999998,0.0007999999999999993,0.13729999999999987
0.786,0.007299999999999993,0.8627999999999992,0.029299999999999972,2.092999999999998,0.00019999999999999982,0.09999999999999991,0.012299999999999988,0.9735999999999991,0.03389999999999997,2.140699999999998,0.0007999999999999993,0.13729999999999987
0.787,0.007299999999999993,0.8627999999999992,0.029299999999999972,2.092999999999998,0.00019999999999999982,0.09999999999999991,0.012299999999999988,0.9735999999999991,0.03389999999999997,2.140699999999998,0.0007999999999999993,0.13729999999999987
0.788,0.007299999999999993,0.8627999999999992,0.029299999999999972,2.092999999999998,0.00019999999999999982,0.09999999999999991,0.012299999999999988,0.9735999999999991,0.03389999999999997,2.140699999999998,0.0007999999999999993,0.13729999999999987
0.789,0.007299999999999993,0.8627999999999992,0.029299999999999972,2.092999999999998,0.00019999999999999982,0.09999999999999991,0.012299999999999988,0.9735999999999991,0.03389999999999997,2.140699999999998,0.0007999999999999993,0.13729999999999987
0.79,0.008099999999999993,0.8182999999999993,0.025799999999999976,2.031899999999998,0.00019999999999999982,0.09019999999999992,0.008599999999999991,0.9109999999999991,0.03119999999999997,2.116999999999998,0.0007999999999999993,0.1145999999999999
0.791,0.008099999999999993,0.8182999999999993,0.025799999999999976,2.031899999999998,0.00019999999999999982,0.09019999999999992,0.008599999999999991,0.9109999999999991,0.03119999999999997,2.116999999999998,0.0007999999999999993,0.1145999999999999
0.792,0.008099999999999993,0.8182999999999993,0.025799999999999976,2.031899999999998,0.00019999999999999982,0.09019999999999992,0.008599999999999991,0.9109999999999991,0.03119999999999997,2.116999999999998,0.0007999999999999993,0.1145999999999999
0.793,0.008099999999999993,0.8182999999999993,0.025799999999999976,2.031899999999998,0.00019999999999999982,0.09019999999999992,0.008599999999999991,0.9109999999999991,0.03119999999999997,2.116999999999998,0.0007999999999999993,0.1145999999999999
0.794,0.008099999999999993,0.8182999999999993,0.025799999999999976,2.031899999999998,0.00019999999999999982,0.09019999999999992,0.008599999999999991,0.9109999999999991,0.03119999999999997,2.116999999999998,0.0007999999999999993,0.1145999999999999
0.795,0.008099999999999993,0.8182999999999993,0.025799999999999976,2.031899999999998,0.00019999999999999982,0.09019999999999992,0.008599999999999991,0.9109999999999991,0.03119999999999997,2.116999999999998,0.0007999999999999993,0.1145999999999999
0.796,0.008099999999999993,0.8182999999999993,0.025799999999999976,2.031899999999998,0.00019999999999999982,0.09019999999999992,0.008599999999999991,0.9109999999999991,0.03119999999999997,2.116999999999998,0.0007999999999999993,0.1145999999999999
0.797,0.008099999999999993,0.8182999999999993,0.025799999999999976,2.031899999999998,0.00019999999999999982,0.09019999999999992,0.008599999999999991,0.9109999999999991,0.03119999999999997,2.116999999999998,0.0007999999999999993,0.1145999999999999
0.798,0.008099999999999993,0.8182999999999993,0.025799999999999976,2.031899999999998,0.00019999999999999982,0.09019999999999992,0.008599999999999991,0.9109999999999991,0.03119999999999997,2.116999999999998,0.0007999999999999993,0.1145999999999999
0.799,0.008099999999999993,0.8182999999999993,0.025799999999999976,2.031899999999998,0.00019999999999999982,0.09019999999999992,0.008599999999999991,0.9109999999999991,0.03119999999999997,2.116999999999998,0.0007999999999999993,0.1145999999999999
0.8,0.005799999999999994,0.8033999999999992,0.020699999999999982,1.9876999999999982,0.00019999999999999982,0.07869999999999992,0.007399999999999993,0.8944999999999992,0.024299999999999978,2.091599999999998,0.00019999999999999982,0.0983999999999999
0.801,0.005799999999999994,0.8033999999999992,0.020699999999999982,1.9876999999999982,0.00019999999999999982,0.07869999999999992,0.007399999999999993,0.8944999999999992,0.024299999999999978,2.091599999999998,0.00019999999999999982,0.0983999999999999
0.802,0.005799999999999994,0.8033999999999992,0.020699999999999982,1.9876999999999982,0.00019999999999999982,0.07869999999999992,0.007399999999999993,0.8944999999999992,0.024299999999999978,2.091599999999998,0.00019999999999999982,0.0983999999999999
0.803,0.005799999999999994,0.8033999999999992,0.020699999999999982,1.9876999999999982,0.00019999999999999982,0.07869999999999992,0.007399999999999993,0.8944999999999992,0.024299999999999978,2.091599999999998,0.00019999999999999982,0.0983999999999999
0.804,0.005799999999999994,0.8033999999999992,0.020699999999999982,1.9876999999999982,0.00019999999999999982,0.07869999999999992,0.007399999999999993,0.8944999999999992,0.024299999999999978,2.091599999999998,0.00019999999999999982,0.0983999999999999
0.805,0.005799999999999994,0.8033999999999992,0.020699999999999982,1.9876999999999982,0.00019999999999999982,0.07869999999999992,0.007399999999999993,0.8944999999999992,0.024299999999999978,2.091599999999998,0.00019999999999999982,0.0983999999999999
0.806,0.005799999999999994,0.8033999999999992,0.020699999999999982,1.9876999999999982,0.00019999999999999982,0.07869999999999992,0.007399999999999993,0.8944999999999992,0.024299999999999978,2.091599999999998,0.00019999999999999982,0.0983999999999999
0.807,0.005799999999999994,0.8033999999999992,0.020699999999999982,1.9876999999999982,0.00019999999999999982,0.07869999999999992,0.007399999999999993,0.8944999999999992,0.024299999999999978,2.091599999999998,0.00019999999999999982,0.0983999999999999
0.808,0.005799999999999994,0.8033999999999992,0.020699999999999982,1.9876999999999982,0.00019999999999999982,0.07869999999999992,0.007399999999999993,0.8944999999999992,0.024299999999999978,2.091599999999998,0.00019999999999999982,0.0983999999999999
0.809,0.005799999999999994,0.8033999999999992,0.020699999999999982,1.9876999999999982,0.00019999999999999982,0.07869999999999992,0.007399999999999993,0.8944999999999992,0.024299999999999978,2.091599999999998,0.00019999999999999982,0.0983999999999999
0.81,0.0044000000000000445,0.7410000000000075,0.01770000000000018,1.9530000000000198,0.00030000000000000306,0.06500000000000067,0.00490000000000005,0.8415000000000086,0.020200000000000207,2.049200000000021,0.0004000000000000041,0.09040000000000092
0.811,0.0044000000000000445,0.7410000000000075,0.01770000000000018,1.9530000000000198,0.00030000000000000306,0.06500000000000067,0.00490000000000005,0.8415000000000086,0.020200000000000207,2.049200000000021,0.0004000000000000041,0.09040000000000092
0.812,0.0044000000000000445,0.7410000000000075,0.01770000000000018,1.9530000000000198,0.00030000000000000306,0.06500000000000067,0.00490000000000005,0.8415000000000086,0.020200000000000207,2.049200000000021,0.0004000000000000041,0.09040000000000092
